tatripid,log_time,stop_name,stop_id,route_id,direction,scheduled_start_date,scheduled_start_time,actual_arrival_time,scheduled_arrival_time
11202,2023-12-15T11:19,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,58,INBOUND,2023-12-15,11:20,11:20,10:30
5931,2023-12-15T11:20,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-15,10:57,11:20,11:17
6002,2023-12-15T11:20,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-15,10:48,11:21,11:21
10869,2023-12-15T11:20,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,10:58,11:21,11:20
10670,2023-12-15T11:21,'FIFTH AVE + OAKLAND AVE',2565,P3,OUTBOUND,2023-12-15,11:15,11:22,11:19
10719,2023-12-15T11:22,'FIFTH AVE + OAKLAND AVE',2565,71B,OUTBOUND,2023-12-15,11:11,11:23,11:26
7563,2023-12-15T11:22,'FIFTH AVE + OAKLAND AVE',2565,93,OUTBOUND,2023-12-15,10:35,11:23,11:11
7431,2023-12-15T11:22,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-15,10:30,11:24,11:16
6492,2023-12-15T11:23,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-15,10:46,11:24,11:03
9401,2023-12-15T11:23,'FIFTH  AVE + ATWOOD ST',36,71C,OUTBOUND,2023-12-15,11:22,11:24,21:33
9626,2023-12-15T11:23,'FIFTH  AVE + ATWOOD ST',36,28X,OUTBOUND,2023-12-15,11:08,11:24,11:21
6494,2023-12-15T11:24,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-15,11:03,11:24,11:20
6491,2023-12-15T11:24,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-15,10:43,11:24,11:00
6493,2023-12-15T11:24,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,10:56,11:24,11:13
8852,2023-12-15T11:24,'FIFTH  AVE + ATWOOD ST',36,75,INBOUND,2023-12-15,10:33,11:25,11:20
6001,2023-12-15T11:24,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,10:47,11:26,11:26
9402,2023-12-15T11:25,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,11:27,11:27,17:49
6494,2023-12-15T11:27,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,11:03,11:28,11:27
6492,2023-12-15T11:28,'FORBES AVE + MURRAY AVE',7126,61B,OUTBOUND,2023-12-15,10:46,11:28,11:09
6493,2023-12-15T11:28,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,10:56,11:28,11:19
6491,2023-12-15T11:28,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,10:43,11:29,11:07
6495,2023-12-15T11:29,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-15,11:06,11:29,11:23
6002,2023-12-15T11:29,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,10:48,11:29,11:30
9532,2023-12-15T11:29,'FIFTH AVE + OAKLAND AVE',2565,75,OUTBOUND,2023-12-15,11:17,11:30,11:27
6001,2023-12-15T11:29,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,10:47,11:30,11:31
10719,2023-12-15T11:30,'FIFTH AVE + MOREWOOD AVE',1177,71B,OUTBOUND,2023-12-15,11:11,11:30,11:31
5932,2023-12-15T11:30,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-15,11:17,11:31,11:32
7431,2023-12-15T11:30,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,10:30,11:32,11:25
9401,2023-12-15T11:31,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-15,11:22,11:32,11:27
9402,2023-12-15T11:31,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,11:27,11:32,11:33
9028,2023-12-15T11:31,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-15,11:11,11:32,11:28
9403,2023-12-15T11:32,'FIFTH  AVE + ATWOOD ST',36,71A,OUTBOUND,2023-12-15,11:32,11:33,11:37
6495,2023-12-15T11:33,'FORBES AVE + MURRAY AVE',7126,61B,OUTBOUND,2023-12-15,11:06,11:34,11:29
5932,2023-12-15T11:34,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-15,11:17,11:35,11:37
9205,2023-12-15T11:34,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,67,INBOUND,2023-12-15,10:29,11:35,11:38
1902,2023-12-15T11:35,'FIFTH AVE + OAKLAND AVE',2565,54,INBOUND,2023-12-15,11:07,11:36,11:34
6001,2023-12-15T11:36,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,10:47,11:37,11:40
10719,2023-12-15T11:37,'HIGHLAND AVE + PENN',3268,71B,OUTBOUND,2023-12-15,11:11,11:38,11:42
5933,2023-12-15T11:37,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,11:37,11:38,19:57
6004,2023-12-15T11:38,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-15,11:08,11:38,11:36
9403,2023-12-15T11:39,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-15,11:32,11:40,11:39
9028,2023-12-15T11:39,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-15,11:11,11:40,11:35
10872,2023-12-15T11:40,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,11:18,11:41,11:40
9402,2023-12-15T11:40,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,11:27,11:41,11:38
6496,2023-12-15T11:40,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,11:16,11:41,11:32
9404,2023-12-15T11:40,'FIFTH  AVE + ATWOOD ST',36,71C,OUTBOUND,2023-12-15,11:42,11:42,11:50
9137,2023-12-15T11:42,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,69,OUTBOUND,2023-12-15,11:25,11:43,11:40
7432,2023-12-15T11:42,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-15,10:49,11:43,11:30
9205,2023-12-15T11:43,'FIFTH  AVE + ATWOOD ST',36,67,INBOUND,2023-12-15,10:29,11:43,11:44
10430,2023-12-15T11:44,'FIFTH  AVE + ATWOOD ST',36,P3,INBOUND,2023-12-15,11:19,11:45,11:41
6004,2023-12-15T11:44,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-15,11:08,11:45,11:41
6496,2023-12-15T11:44,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,11:16,11:46,11:37
8853,2023-12-15T11:44,'FIFTH  AVE + ATWOOD ST',36,75,INBOUND,2023-12-15,10:58,11:46,11:45
7565,2023-12-15T11:45,'FIFTH AVE + OAKLAND AVE',2565,93,OUTBOUND,2023-12-15,11:05,11:46,11:41
9404,2023-12-15T11:46,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-15,11:42,11:47,11:47
6003,2023-12-15T11:46,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,11:07,11:47,11:46
9628,2023-12-15T11:47,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,28X,OUTBOUND,2023-12-15,11:38,11:48,11:47
7432,2023-12-15T11:47,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-15,10:49,11:48,11:36
9405,2023-12-15T11:48,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,11:47,11:49,21:58
9271,2023-12-15T11:48,'FIFTH AVE + MOREWOOD AVE',1177,58,OUTBOUND,2023-12-15,11:00,11:49,11:42
2095,2023-12-15T11:50,'FIFTH  AVE + ATWOOD ST',36,54,OUTBOUND,2023-12-15,10:57,11:51,11:47
11637,2023-12-15T11:50,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,69,INBOUND,2023-12-15,10:43,11:51,11:53
6787,2023-12-15T11:50,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-15,11:16,11:51,11:44
10671,2023-12-15T11:51,'FIFTH AVE + OAKLAND AVE',2565,P3,OUTBOUND,2023-12-15,11:45,11:52,11:49
6003,2023-12-15T11:51,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,11:07,11:52,11:51
5933,2023-12-15T11:51,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-15,11:37,11:52,11:49
6006,2023-12-15T11:42,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-15,11:28,11:56,11:56
6006,2023-12-15T11:42,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-15,11:28,12:02,12:01
6006,2023-12-15T11:42,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,11:28,12:10,12:10
9030,2023-12-15T11:52,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-15,11:31,11:53,11:39
6004,2023-12-15T11:52,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,11:08,11:54,11:50
6498,2023-12-15T11:53,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-15,11:26,11:53,11:43
9406,2023-12-15T11:53,'FIFTH  AVE + ATWOOD ST',36,71A,OUTBOUND,2023-12-15,11:52,11:54,14:22
10720,2023-12-15T11:53,'FIFTH AVE + OAKLAND AVE',2565,71B,OUTBOUND,2023-12-15,11:31,11:54,11:46
6497,2023-12-15T11:54,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-15,11:23,11:55,11:40
9628,2023-12-15T11:54,'FIFTH  AVE + ATWOOD ST',36,28X,OUTBOUND,2023-12-15,11:38,11:55,11:51
9405,2023-12-15T11:55,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,11:47,11:56,11:52
9533,2023-12-15T11:55,'FIFTH AVE + OAKLAND AVE',2565,75,OUTBOUND,2023-12-15,11:42,11:56,11:52
7432,2023-12-15T11:55,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,10:49,11:56,11:45
6787,2023-12-15T11:55,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,11:16,11:57,11:50
11637,2023-12-15T11:55,'FIFTH  AVE + ATWOOD ST',36,69,INBOUND,2023-12-15,10:43,11:57,11:59
5933,2023-12-15T11:58,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-15,11:37,11:59,11:55
7433,2023-12-15T11:59,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-15,11:09,11:59,11:50
6497,2023-12-15T11:59,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,11:23,12:00,11:47
6498,2023-12-15T11:59,'FORBES AVE + MURRAY AVE',7126,61B,OUTBOUND,2023-12-15,11:26,12:00,11:49
9406,2023-12-15T12:00,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-15,11:52,12:01,11:59
6499,2023-12-15T12:01,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,11:36,12:02,11:53
10876,2023-12-15T12:01,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,11:38,12:02,12:00
6003,2023-12-15T12:01,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,11:07,12:03,12:00
5934,2023-12-15T12:02,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,11:57,12:03,19:52
9405,2023-12-15T12:03,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,11:47,12:04,11:57
10720,2023-12-15T12:03,'FIFTH AVE + MOREWOOD AVE',1177,71B,OUTBOUND,2023-12-15,11:31,12:04,11:51
9030,2023-12-15T12:04,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-15,11:31,12:05,11:48
7433,2023-12-15T12:04,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-15,11:09,12:05,11:56
9407,2023-12-15T12:05,'FIFTH  AVE + ATWOOD ST',36,71C,OUTBOUND,2023-12-15,12:02,12:06,20:26
6005,2023-12-15T12:07,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,11:27,12:07,12:07
6499,2023-12-15T12:06,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,11:36,12:07,11:59
6790,2023-12-15T12:08,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-15,11:36,12:09,12:04
9208,2023-12-15T12:10,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,67,INBOUND,2023-12-15,11:03,12:11,12:12
6005,2023-12-15T12:11,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,11:27,12:12,12:13
10436,2023-12-15T12:12,'FIFTH  AVE + ATWOOD ST',36,P3,INBOUND,2023-12-15,11:49,12:12,12:11
1189,2023-12-15T12:11,'FIFTH AVE + OAKLAND AVE',2565,54,INBOUND,2023-12-15,11:31,12:12,12:03
9408,2023-12-15T12:11,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,12:07,12:12,17:26
9407,2023-12-15T12:12,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-15,12:02,12:13,12:08
9030,2023-12-15T12:14,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-15,11:31,12:14,11:55
10720,2023-12-15T12:13,'HIGHLAND AVE + PENN',3268,71B,OUTBOUND,2023-12-15,11:31,12:14,12:02
6790,2023-12-15T12:13,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,11:36,12:14,12:10
6502,2023-12-15T12:14,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,11:56,12:15,12:13
7433,2023-12-15T12:15,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,11:09,12:15,12:05
6008,2023-12-15T12:14,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-15,11:48,12:15,12:16
10721,2023-12-15T12:16,'FIFTH AVE + OAKLAND AVE',2565,71B,OUTBOUND,2023-12-15,11:52,12:16,12:07
5934,2023-12-15T12:15,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-15,11:57,12:16,12:12
2096,2023-12-15T12:15,'FIFTH  AVE + ATWOOD ST',36,54,OUTBOUND,2023-12-15,11:19,12:16,12:06
8854,2023-12-15T12:16,'FIFTH  AVE + ATWOOD ST',36,75,INBOUND,2023-12-15,11:22,12:16,12:09
9138,2023-12-15T12:17,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,67,OUTBOUND,2023-12-15,12:00,12:17,12:12
10879,2023-12-15T12:19,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,11:58,12:19,12:20
9629,2023-12-15T12:18,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,28X,OUTBOUND,2023-12-15,12:03,12:19,12:12
9034,2023-12-15T12:18,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-15,12:11,12:19,12:19
6502,2023-12-15T12:18,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,11:56,12:20,12:19
9208,2023-12-15T12:19,'FIFTH  AVE + ATWOOD ST',36,67,INBOUND,2023-12-15,11:03,12:20,12:18
9408,2023-12-15T12:19,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,12:07,12:20,12:12
6005,2023-12-15T12:19,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,11:27,12:21,12:20
5934,2023-12-15T12:20,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-15,11:57,12:21,12:18
6501,2023-12-15T12:20,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-15,11:47,12:21,12:06
6500,2023-12-15T12:20,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-15,11:43,12:21,12:00
10672,2023-12-15T12:21,'FIFTH AVE + OAKLAND AVE',2565,P3,OUTBOUND,2023-12-15,12:15,12:21,12:19
11203,2023-12-15T12:21,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,58,INBOUND,2023-12-15,12:20,12:21,18:01
6008,2023-12-15T12:20,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-15,11:48,12:21,12:21
5935,2023-12-15T12:21,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,12:17,12:22,19:22
6007,2023-12-15T12:24,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,11:47,12:24,12:27
10721,2023-12-15T12:24,'FIFTH AVE + MOREWOOD AVE',1177,71B,OUTBOUND,2023-12-15,11:52,12:25,12:12
9411,2023-12-15T12:24,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,12:27,12:27,04:48
6500,2023-12-15T12:26,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,11:43,12:27,12:07
6501,2023-12-15T12:27,'FORBES AVE + MURRAY AVE',7126,61B,OUTBOUND,2023-12-15,11:47,12:27,12:12
9410,2023-12-15T12:27,'FIFTH  AVE + ATWOOD ST',36,71C,OUTBOUND,2023-12-15,12:22,12:27,05:56
9408,2023-12-15T12:27,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,12:07,12:27,12:18
6007,2023-12-15T12:27,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,11:47,12:28,12:33
1904,2023-12-15T12:28,'FIFTH AVE + OAKLAND AVE',2565,54,INBOUND,2023-12-15,11:57,12:28,12:24
9629,2023-12-15T12:29,'FIFTH  AVE + ATWOOD ST',36,28X,OUTBOUND,2023-12-15,12:03,12:29,12:16
9034,2023-12-15T12:29,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-15,12:11,12:29,12:28
6008,2023-12-15T12:29,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,11:48,12:30,12:30
9411,2023-12-15T12:32,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,12:27,12:32,12:32
9410,2023-12-15T12:31,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-15,12:22,12:32,12:27
9037,2023-12-15T12:33,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-15,12:31,12:33,12:39
5935,2023-12-15T12:32,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-15,12:17,12:33,12:29
6010,2023-12-15T12:34,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-15,12:08,12:35,12:36
6504,2023-12-15T12:33,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-15,12:07,12:35,12:26
6503,2023-12-15T12:35,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-15,12:03,12:36,12:20
7434,2023-12-15T12:35,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-15,11:29,12:36,12:10
9412,2023-12-15T12:36,'FIFTH  AVE + ATWOOD ST',36,71A,OUTBOUND,2023-12-15,12:32,12:36,15:44
10721,2023-12-15T12:36,'HIGHLAND AVE + PENN',3268,71B,OUTBOUND,2023-12-15,11:52,12:36,12:23
6007,2023-12-15T12:36,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,11:47,12:36,12:40
9034,2023-12-15T12:35,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-15,12:11,12:37,12:35
9412,2023-12-15T12:36,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-15,12:32,12:42,12:38
2097,2023-12-15T12:37,'FIFTH  AVE + ATWOOD ST',36,54,OUTBOUND,2023-12-15,11:47,12:37,12:37
5935,2023-12-15T12:37,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-15,12:17,12:38,12:35
9411,2023-12-15T12:38,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,12:27,12:38,12:38
11640,2023-12-15T12:38,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,69,INBOUND,2023-12-15,11:29,12:38,12:41
6504,2023-12-15T12:38,'FORBES AVE + MURRAY AVE',7126,61B,OUTBOUND,2023-12-15,12:07,12:39,12:32
8855,2023-12-15T12:39,'FIFTH  AVE + ATWOOD ST',36,75,INBOUND,2023-12-15,11:47,12:39,12:34
10883,2023-12-15T12:39,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,12:18,12:40,12:40
6791,2023-12-15T12:39,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-15,11:56,12:40,12:24
6010,2023-12-15T12:39,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-15,12:08,12:40,12:41
6503,2023-12-15T12:40,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,12:03,12:41,12:27
7435,2023-12-15T12:41,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-15,11:48,12:41,12:30
9037,2023-12-15T12:41,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-15,12:31,12:42,12:48
7434,2023-12-15T12:43,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-15,11:29,12:43,12:16
10443,2023-12-15T12:44,'FIFTH  AVE + ATWOOD ST',36,P3,INBOUND,2023-12-15,12:19,12:44,12:41
6009,2023-12-15T12:44,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,12:07,12:44,12:47
9139,2023-12-15T12:45,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,69,OUTBOUND,2023-12-15,12:20,12:45,12:35
6791,2023-12-15T12:45,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,11:56,12:46,12:30
9211,2023-12-15T12:45,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,67,INBOUND,2023-12-15,11:38,12:46,12:47
9413,2023-12-15T12:41,'FIFTH  AVE + ATWOOD ST',36,71C,OUTBOUND,2023-12-15,12:42,12:46,12:57
9414,2023-12-15T12:46,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,12:47,12:47,15:00
11640,2023-12-15T12:45,'FIFTH  AVE + ATWOOD ST',36,69,INBOUND,2023-12-15,11:29,12:47,12:48
9413,2023-12-15T12:41,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-15,12:42,12:52,12:48
7435,2023-12-15T12:47,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-15,11:48,12:47,12:36
9535,2023-12-15T12:47,'FIFTH AVE + OAKLAND AVE',2565,75,OUTBOUND,2023-12-15,12:32,12:47,12:42
6010,2023-12-15T12:48,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,12:08,12:49,12:50
6009,2023-12-15T12:49,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,12:07,12:49,12:53
9037,2023-12-15T12:49,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-15,12:31,12:50,12:55
9140,2023-12-15T12:50,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,67,OUTBOUND,2023-12-15,12:35,12:50,12:49
6505,2023-12-15T12:49,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,12:18,12:51,12:35
9272,2023-12-15T12:50,'FIFTH AVE + MOREWOOD AVE',1177,58,OUTBOUND,2023-12-15,12:00,12:52,12:42
10722,2023-12-15T12:50,'FIFTH AVE + OAKLAND AVE',2565,71B,OUTBOUND,2023-12-15,12:12,12:56,12:27
10722,2023-12-15T12:50,'FIFTH AVE + MOREWOOD AVE',1177,71B,OUTBOUND,2023-12-15,12:12,13:02,12:32
10722,2023-12-15T12:50,'HIGHLAND AVE + PENN',3268,71B,OUTBOUND,2023-12-15,12:12,13:12,12:43
7434,2023-12-15T12:51,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,11:29,12:52,12:25
9414,2023-12-15T12:52,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,12:47,12:52,12:52
5936,2023-12-15T12:50,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,12:37,12:52,15:40
10673,2023-12-15T12:52,'FIFTH AVE + OAKLAND AVE',2565,P3,OUTBOUND,2023-12-15,12:45,12:53,12:49
9211,2023-12-15T12:53,'FIFTH  AVE + ATWOOD ST',36,67,INBOUND,2023-12-15,11:38,12:54,12:53
7436,2023-12-15T12:53,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-15,12:08,12:54,12:50
7435,2023-12-15T12:56,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,11:48,12:56,12:45
9415,2023-12-15T12:56,'FIFTH  AVE + ATWOOD ST',36,71A,OUTBOUND,2023-12-15,12:52,12:57,14:32
6505,2023-12-15T12:56,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,12:18,12:57,12:41
1858,2023-12-15T12:57,'FIFTH AVE + OAKLAND AVE',2565,54,INBOUND,2023-12-15,12:27,12:57,12:48
6009,2023-12-15T12:58,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,12:07,12:58,13:00
7436,2023-12-15T12:57,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-15,12:08,12:59,12:56
6794,2023-12-15T12:59,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-15,12:16,12:59,12:44
10886,2023-12-15T13:00,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,12:38,13:01,13:00
9414,2023-12-15T13:00,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,12:47,13:01,12:58
7569,2023-12-15T13:01,'FIFTH AVE + OAKLAND AVE',2565,93,OUTBOUND,2023-12-15,12:03,13:02,12:39
9039,2023-12-15T13:02,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-15,12:51,13:03,12:59
